BuildingArea,YearBuilt,Car,Address,Postcode,Rooms,Price,Date
,1920.0,1.0,32 Geddes St,3032.0,4,1110000.0,27/11/2016
,,4.0,30 Mirams St,3032.0,4,1300000.0,27/11/2016
,,1.0,43 Mirams St,3032.0,3,1060000.0,27/11/2016
,,2.0,45 Mirams St,3032.0,3,1410000.0,27/11/2016
166.0,1900.0,1.0,1 Bloomfield Rd,3032.0,3,1305000.0,28/05/2016
,,1.0,26 Milton St,3032.0,3,932500.0,28/05/2016
,,0.0,10 Ayr St,3032.0,3,965000.0,28/08/2016
175.0,1960.0,1.0,58 Bloomfield Rd,3032.0,3,1215000.0,28/08/2016
71.0,1900.0,2.0,1/91 Epsom Rd,3032.0,2,545000.0,28/08/2016
273.0,2012.0,4.0,5 Doncaster St,3032.0,4,1705000.0,30/07/2016
,,1.0,6 McCully St,3032.0,3,970000.0,30/07/2016
,,1.0,75 Munro St,3032.0,2,925000.0,30/07/2016
399.0,2015.0,2.0,61 Dent St,3147.0,4,2650000.0,3/09/2016
220.0,1930.0,2.0,69 Albion Rd,3147.0,3,1670000.0,3/12/2016
,,2.0,1/17 Ashburn Gr,3147.0,3,955000.0,3/12/2016
315.0,2014.0,4.0,3/39 Solway St,3147.0,3,2050000.0,3/12/2016
,2010.0,1.0,101/218 High St,3147.0,2,500000.0,4/03/2017
,,2.0,51 Victory Bvd,3147.0,2,1575000.0,4/03/2017
149.0,1935.0,2.0,3 Dunlop St,3147.0,3,1555000.0,4/06/2016
178.0,2004.0,2.0,16a Nicholas St,3147.0,3,1100000.0,8/10/2016
112.0,1950.0,2.0,5 Nicholas St,3147.0,3,1337000.0,8/10/2016
618.0,2009.0,4.0,115 Ashburn Gr,3147.0,8,2950000.0,10/09/2016
,1940.0,1.0,33 Eleanor St,3147.0,4,2215000.0,10/09/2016
145.0,1920.0,2.0,1/1 Nairn St,3147.0,3,1518000.0,10/09/2016
101.0,1950.0,2.0,9 Gona Ct,3147.0,3,1710000.0,10/12/2016
152.0,1940.0,3.0,45 Yuile St,3147.0,3,1655000.0,10/12/2016
180.0,1938.0,2.0,47 Yuile St,3147.0,4,1550000.0,12/11/2016
228.0,2006.0,2.0,6a Glen Rd,3147.0,3,1662000.0,14/05/2016
145.0,1945.0,3.0,18 Glen Rd,3147.0,3,1665000.0,15/10/2016
,,2.0,95 Nicholas St,3147.0,2,1445000.0,16/04/2016
444.0,2015.0,2.0,29A Yuile St,3147.0,5,3510000.0,18/03/2017
,,1.0,3/75 Victory Bvd,3147.0,3,968000.0,18/06/2016
110.0,1990.0,2.0,2/17 Ashburn Gr,3147.0,3,900000.0,19/11/2016
,,2.0,4 Baker Pde,3147.0,3,1500000.0,22/05/2016
390.0,2010.0,2.0,15 Comas Gr,3147.0,5,2752000.0,22/08/2016
139.0,1945.0,2.0,3 Mustang Ct,3147.0,3,1500000.0,22/08/2016
206.0,1950.0,4.0,63 Dent St,3147.0,4,1800000.0,25/02/2017
168.0,1940.0,3.0,4 Vears Rd,3147.0,3,1830000.0,25/02/2017
111.0,1950.0,1.0,14 Lucerne St,3147.0,3,1415000.0,27/06/2016
104.0,1940.0,1.0,5 Pitt St,3147.0,2,1440000.0,27/06/2016
199.0,2007.0,2.0,1/65 Ashburn Gr,3147.0,4,1250000.0,27/11/2016
,,2.0,12 Meaden St,3147.0,3,1422000.0,27/11/2016
266.0,1950.0,4.0,48 Nicholas St,3147.0,5,1600000.0,27/11/2016
274.0,2000.0,3.0,5 Taylor St,3147.0,4,1860000.0,27/11/2016
,1990.0,2.0,1/7 Y St,3147.0,3,1710000.0,27/11/2016
240.0,1935.0,2.0,33 Highgate Gr,3147.0,4,1790000.0,28/05/2016
278.0,1940.0,2.0,9 Pitt St,3147.0,4,1950000.0,28/05/2016
,,2.0,9 Ward St,3147.0,3,1600000.0,28/05/2016
,,2.0,159 Ashburn Gr,3147.0,3,1320000.0,28/08/2016
164.0,1947.0,1.0,19 Poulter St,3147.0,3,1650000.0,28/08/2016
,1950.0,1.0,18 Teck St,3147.0,2,995000.0,3/09/2016
,,1.0,28 Raymond St,3147.0,3,1250000.0,3/12/2016
,,2.0,31a Douglas St,3147.0,3,1045000.0,4/03/2017
201.0,2016.0,2.0,1/53 Winbirra Pde,3147.0,4,1200000.0,4/03/2017
114.0,1950.0,2.0,18 Montrose St,3147.0,2,1075000.0,4/06/2016
203.0,2000.0,2.0,4 Scenic Dr,3147.0,4,1500000.0,6/08/2016
,,2.0,8 Rocklands Rd,3147.0,3,1120000.0,7/05/2016
110.0,1970.0,2.0,1/7 Farmer St,3147.0,2,700000.0,7/11/2016
94.0,1950.0,4.0,1/136 High Street Rd,3147.0,3,761000.0,7/11/2016
,,1.0,10 Maroondah Rd,3147.0,4,1270000.0,8/10/2016
,,2.0,4 Peppermint Ct,3147.0,4,1510000.0,8/10/2016
792.0,1950.0,1.0,35 Douglas St,3147.0,3,1365000.0,10/09/2016
152.0,1970.0,2.0,95 Huntingdale Rd,3147.0,4,1100000.0,10/12/2016
,,2.0,8 Maroondah Rd,3147.0,4,1415000.0,13/08/2016
90.0,2003.0,1.0,1/7 Murra Ct,3147.0,2,690000.0,14/05/2016
215.0,1950.0,3.0,58 Ashwood Dr,3147.0,3,1631000.0,15/10/2016
255.0,1930.0,1.0,3 Harold St,3147.0,4,1500000.0,15/10/2016
,,2.0,9 Katta Ct,3147.0,3,1060000.0,16/07/2016
317.0,2000.0,2.0,16 Scenic Dr,3147.0,5,1529500.0,17/09/2016
80.0,1970.0,1.0,4/36 Queens Pde,3147.0,2,600000.0,18/03/2017
,,1.0,4/24 Mulgrave St,3147.0,2,535000.0,18/06/2016
,1960.0,1.0,147 Huntingdale Rd,3147.0,3,785000.0,19/11/2016
192.0,1950.0,2.0,17 Parkhill Dr,3147.0,4,1240000.0,19/11/2016
88.0,2007.0,2.0,2/6 Murra Ct,3147.0,2,700000.0,22/08/2016
,,1.0,12 Leonard St,3147.0,4,1350000.0,24/09/2016
86.0,1950.0,1.0,4 Teck St,3147.0,2,1110000.0,24/09/2016
120.0,1960.0,1.0,14 Ashwood Dr,3147.0,3,1305000.0,25/02/2017
85.0,1958.0,1.0,1/2 Condah Ct,3147.0,3,855000.0,25/02/2017
134.0,2012.0,2.0,1/16 Raymond St,3147.0,3,900500.0,27/11/2016
198.0,1970.0,2.0,4 Newbury Ct,3147.0,3,1200000.0,28/05/2016
130.0,2012.0,2.0,2/53 Salisbury Rd,3147.0,3,830000.0,28/08/2016
118.0,1970.0,1.0,8 Norma Ct,3034.0,3,850000.0,3/09/2016
103.0,1980.0,1.0,9 Rogerson St,3034.0,3,750000.0,3/09/2016
181.0,2017.0,1.0,157 Canning St,3034.0,3,851000.0,3/12/2016
,,2.0,105 Canning St,3034.0,3,848000.0,4/03/2017
,2008.0,1.0,36 Wood St,3034.0,4,806000.0,4/03/2017
225.0,2008.0,2.0,2 Arbor Tce,3034.0,4,1155000.0,4/06/2016
,,2.0,3 Karen Ct,3034.0,3,670000.0,4/06/2016
,,4.0,6 Lovett Dr,3034.0,4,1200000.0,4/06/2016
,,2.0,12 Skewes St,3034.0,3,636000.0,4/06/2016
120.0,1970.0,2.0,68 Thompson St,3034.0,3,680000.0,6/08/2016
,,2.0,14 Lovett Dr,3034.0,4,1160000.0,7/05/2016
,,1.0,31 Duke St,3034.0,3,750000.0,8/10/2016
143.0,1970.0,1.0,97 Military Rd,3034.0,3,627500.0,8/10/2016
,,2.0,21 River Dr,3034.0,3,880000.0,8/10/2016
281.0,1970.0,3.0,3 Clive Ct,3034.0,4,950000.0,10/12/2016
,,3.0,22 Warrick Ct,3034.0,4,1600000.0,10/12/2016
,2012.0,1.0,2/6 Nelson Ct,3034.0,2,585000.0,11/02/2017
,,3.0,7 Monmouth St,3034.0,3,650000.0,15/10/2016
,,4.0,15 River Dr,3034.0,3,725000.0,15/10/2016
,,1.0,16a Arbor Tce,3034.0,3,665000.0,16/04/2016
,,1.0,40a Herbert St,3034.0,3,560500.0,16/04/2016
,,2.0,185 Military Rd,3034.0,3,615000.0,16/07/2016
,,3.0,33 Wood St,3034.0,3,845000.0,16/07/2016
,,2.0,14 Herbert St,3034.0,3,585000.0,17/09/2016
,1999.0,1.0,2/10 Military Rd,3034.0,2,440000.0,18/03/2017
149.0,,2.0,9 Willow Dr,3034.0,3,850000.0,18/03/2017
,,4.0,8 Westminster Dr,3034.0,5,850000.0,18/06/2016
106.0,1960.0,1.0,8 Herbert St,3034.0,3,705000.0,22/05/2016
395.0,1992.0,2.0,2 Hillman Ct,3034.0,4,1100000.0,22/05/2016
118.0,1965.0,1.0,20 Westminster Dr,3034.0,3,892500.0,22/05/2016
,,2.0,8 Moffat St,3034.0,3,695000.0,23/04/2016
101.0,1995.0,1.0,1/24 Bordeaux St,3034.0,2,522500.0,24/09/2016
140.0,1960.0,2.0,72 Military Rd,3034.0,4,680000.0,24/09/2016
,1990.0,1.0,1/5 South Tce,3034.0,3,500000.0,24/09/2016
,1993.0,2.0,1/4 Weyburn Pl,3034.0,2,550000.0,24/09/2016
,,2.0,19 Clarendon St,3034.0,3,730000.0,25/02/2017
117.0,1960.0,3.0,2 Drake Ct,3034.0,3,875000.0,25/02/2017
,,8.0,11 South Tce,3034.0,3,850000.0,25/02/2017
,,1.0,61 Doyle St,3034.0,3,635000.0,26/07/2016
150.0,1961.0,2.0,109 North Rd,3034.0,4,762000.0,26/07/2016
85.0,1995.0,1.0,2/4 Carmyle Ct,3034.0,2,411000.0,27/11/2016
,,2.0,10 Intervale Dr,3034.0,4,790000.0,27/11/2016
,,0.0,328 Milleara Rd,3034.0,4,605000.0,27/11/2016
103.0,1970.0,2.0,10 Skewes St,3034.0,3,805000.0,27/11/2016
,1960.0,4.0,62 Skewes St,3034.0,4,890000.0,27/11/2016
,,1.0,49 Rogerson St,3034.0,3,795000.0,28/05/2016
153.0,1950.0,1.0,43 Skewes St,3034.0,3,634000.0,28/05/2016
,1960.0,1.0,63 Doyle St,3034.0,3,642000.0,28/08/2016
,,3.0,235 Military Rd,3034.0,3,863000.0,28/08/2016
,,2.0,57 North Rd,3034.0,3,740000.0,28/08/2016
180.0,1900.0,1.0,18 Linton St,3183.0,4,1819000.0,3/09/2016
61.0,1965.0,2.0,7/72 Grosvenor St,3183.0,2,410000.0,3/12/2016
,,1.0,3/88 Grosvenor St,3183.0,1,280000.0,7/05/2016
120.0,2000.0,2.0,1/34 Gourlay St,3183.0,2,1015000.0,7/11/2016
65.0,1960.0,1.0,4/9 Gourlay St,3183.0,2,502500.0,15/10/2016
58.0,1970.0,0.0,1/22 Sycamore Gr,3183.0,2,520000.0,15/10/2016
61.0,1960.0,1.0,6/23 Gourlay St,3183.0,2,442000.0,17/09/2016
100.0,1920.0,1.0,6 Blenheim St,3183.0,3,1193000.0,18/06/2016
49.0,1960.0,1.0,3/20 Orange Gr,3183.0,2,416000.0,18/06/2016
,,1.0,2/360 Carlisle St,3183.0,2,820000.0,19/11/2016
59.0,1970.0,1.0,2/19 Camden St,3183.0,2,474000.0,22/05/2016
84.0,1930.0,0.0,1/17 Albion St,3183.0,2,981000.0,25/02/2017
159.0,1890.0,2.0,10 Grosvenor St,3183.0,3,1690000.0,25/02/2017
51.0,1970.0,1.0,3/33 Gourlay St,3183.0,2,540000.0,27/06/2016
,1928.0,1.0,41 Marlborough St,3183.0,3,1080000.0,27/06/2016
,,0.0,15/36 Brighton Rd,3183.0,1,500000.0,27/11/2016
,,0.0,5/11 Albion St,3183.0,2,497500.0,28/08/2016
123.0,1920.0,1.0,166 Gordon St,3103.0,2,2100000.0,3/09/2016
218.0,1985.0,2.0,36 Narrak Rd,3103.0,4,1800000.0,3/09/2016
129.0,2000.0,1.0,2/16 Westminster St,3103.0,2,1255000.0,3/09/2016
112.0,1998.0,2.0,2/74 Balwyn Rd,3103.0,3,1070000.0,3/12/2016
420.0,2009.0,2.0,112 Belmore Rd,3103.0,5,2570000.0,3/12/2016
226.0,1985.0,2.0,27 Bevan St,3103.0,4,2400000.0,3/12/2016
266.0,,2.0,129 Gordon St,3103.0,3,2200000.0,3/12/2016
410.0,,2.0,4 Melba Ct,3103.0,5,3250000.0,3/12/2016
97.0,1977.0,1.0,5/14 Parring Rd,3103.0,2,806000.0,3/12/2016
449.0,1935.0,7.0,349 Union Rd,3103.0,6,4000000.0,3/12/2016
,,2.0,3/10 Westminster St,3103.0,2,1215000.0,3/12/2016
356.0,2006.0,2.0,22 Yongala St,3103.0,5,2250000.0,3/12/2016
,,1.0,3/30 Cremorne St,3103.0,2,812000.0,4/03/2017
,1976.0,2.0,9/5 Boston Rd,3103.0,3,1140000.0,4/06/2016
,,1.0,17 Gordon St,3103.0,3,2330000.0,4/06/2016
349.0,2001.0,2.0,40 Metung St,3103.0,5,2800000.0,4/06/2016
,,1.0,4/30 Weir St,3103.0,2,605000.0,4/06/2016
,,2.0,1/37 Yongala St,3103.0,3,1255000.0,4/06/2016
166.0,1930.0,1.0,142 Balwyn Rd,3103.0,2,1850000.0,6/08/2016
,1975.0,1.0,9/11 Parring Rd,3103.0,2,805000.0,6/08/2016
110.0,1970.0,1.0,4/3 King St,3103.0,3,700000.0,7/05/2016
,,2.0,27 Nungerner St,3103.0,4,2130000.0,7/05/2016
72.0,1960.0,1.0,3/18 Weir St,3103.0,2,500000.0,7/05/2016
252.0,1985.0,2.0,3 Westminster St,3103.0,3,2125000.0,7/05/2016
200.0,1948.0,2.0,13 Naroo St,3103.0,4,1800000.0,8/10/2016
70.0,2014.0,1.0,101/201 Whitehorse Rd,3103.0,2,635000.0,8/10/2016
73.0,1960.0,1.0,1/252 Union Rd,3103.0,2,526000.0,10/09/2016
,,1.0,9/204 Whitehorse Rd,3103.0,1,390000.0,10/09/2016
150.0,1995.0,2.0,1/18 Belmore Rd,3103.0,3,905000.0,10/12/2016
308.0,2016.0,2.0,316 Belmore Rd,3103.0,4,1750000.0,10/12/2016
100.0,1960.0,1.0,11/22 Brenbeal St,3103.0,2,760000.0,10/12/2016
,,4.0,18 Fitzgerald St,3103.0,4,3180000.0,10/12/2016
164.0,2003.0,2.0,3/3 Iramoo St,3103.0,3,1367000.0,10/12/2016
,,2.0,18 Metung St,3103.0,5,3600000.0,10/12/2016
,1930.0,2.0,25 Percy St,3103.0,5,2550000.0,10/12/2016
240.0,2009.0,2.0,2/8 Evelina St,3103.0,4,1400000.0,12/11/2016
241.0,1927.0,4.0,5 Millah Rd,3103.0,4,3270000.0,12/11/2016
104.0,1960.0,1.0,6/10 Brenbeal St,3103.0,2,625000.0,13/08/2016
,,1.0,4/4 Raynes St,3103.0,2,700000.0,13/08/2016
465.0,,4.0,1 Weston St,3103.0,3,1860000.0,14/05/2016
336.0,1997.0,2.0,38 Frederick St,3103.0,4,2730000.0,15/10/2016
,,2.0,7 Power St,3103.0,5,2020000.0,16/04/2016
79.0,1950.0,1.0,6/29 Weir St,3103.0,2,460000.0,16/04/2016
,,2.0,150 Balwyn Rd,3103.0,4,2250000.0,16/07/2016
98.0,1985.0,2.0,3/94 Balwyn Rd,3103.0,2,1053000.0,16/07/2016
,1980.0,2.0,1/7 Boston Rd,3103.0,3,1800000.0,16/07/2016
170.0,1995.0,2.0,1/32 Yerrin St,3103.0,3,1472000.0,16/07/2016
,,2.0,53 Metung St,3103.0,3,2120000.0,17/09/2016
,,2.0,87 Yerrin St,3103.0,3,1910000.0,17/09/2016
88.0,1990.0,1.0,5/95 Balwyn Rd,3103.0,2,754000.0,18/03/2017
,,2.0,2 Birtles Ct,3103.0,5,3000000.0,18/06/2016
502.0,,4.0,49 Metung St,3103.0,5,3400000.0,18/06/2016
253.0,1981.0,2.0,29 Bevan St,3103.0,4,2188000.0,19/11/2016
92.0,1980.0,1.0,2/30 Kalimna St,3103.0,2,755000.0,19/11/2016
,,2.0,1 Knutsford St,3103.0,4,2900000.0,22/05/2016
350.0,1910.0,2.0,262 Union Rd,3103.0,4,3290000.0,22/05/2016
,,2.0,25 Kalimna St,3103.0,5,2665000.0,22/08/2016
,,2.0,7 Naroo St,3103.0,4,1801000.0,22/08/2016
207.0,1940.0,1.0,27 Metung St,3103.0,4,2410000.0,24/09/2016
150.0,1960.0,1.0,4/35 Weir St,3103.0,2,650000.0,24/09/2016
,,1.0,34 Nott St,3103.0,4,2275000.0,25/02/2017
,,4.0,275 Union Rd,3103.0,5,2810000.0,25/02/2017
,,2.0,3/14 Weir St,3103.0,3,1385000.0,25/02/2017
291.0,1930.0,2.0,26 Wills St,3103.0,4,2000000.0,27/06/2016
155.0,1940.0,1.0,165 Balwyn Rd,3103.0,4,1900000.0,27/11/2016
166.0,1930.0,1.0,17 Knutsford St,3103.0,3,3401000.0,27/11/2016
193.0,1943.0,3.0,47 Naroo St,3103.0,3,1750000.0,27/11/2016
,,3.0,8 Raynes St,3103.0,5,4000000.0,27/11/2016
,1940.0,1.0,1/74 Balwyn Rd,3103.0,3,1100000.0,28/05/2016
420.0,2009.0,2.0,112 Belmore Rd,3103.0,5,3020000.0,28/05/2016
,,2.0,2 Pembroke Rd,3103.0,3,2950000.0,28/05/2016
260.0,1960.0,2.0,12 Wills St,3103.0,5,2450000.0,28/05/2016
,,2.0,23 Wills St,3103.0,3,1912000.0,28/05/2016
80.0,1960.0,1.0,3/12 Brenbeal St,3103.0,2,730000.0,28/08/2016
,,6.0,29 Sevenoaks St,3103.0,5,3900000.0,28/08/2016
190.0,2011.0,2.0,321a Union Rd,3103.0,3,1500000.0,28/08/2016
,1950.0,1.0,46 Yongala St,3103.0,3,1850000.0,28/08/2016
115.0,1935.0,1.0,33 Power St,3103.0,4,1700000.0,30/07/2016
,,0.0,5 Shrimpton Ct,3103.0,2,1010000.0,30/07/2016
167.0,2000.0,2.0,3/41 Clifton St,3104.0,3,1315000.0,3/09/2016
154.0,1950.0,1.0,153 Doncaster Rd,3104.0,3,1500000.0,3/09/2016
275.0,1960.0,3.0,19 Jacka St,3104.0,4,3230000.0,3/09/2016
,,1.0,32 Jaserfold St,3104.0,2,1080000.0,3/09/2016
,,0.0,30 Abbott St,3104.0,7,1350000.0,3/12/2016
185.0,1955.0,2.0,25 Bolinda Rd,3104.0,4,1905000.0,3/12/2016
477.0,2015.0,2.0,3 Dumblane St,3104.0,5,3300000.0,3/12/2016
215.0,1955.0,2.0,30 Hood St,3104.0,4,1900000.0,3/12/2016
137.0,1950.0,2.0,36 Kenny St,3104.0,3,2251000.0,3/12/2016
214.0,1950.0,2.0,13 Riverview Rd,3104.0,4,2205000.0,3/12/2016
160.0,2011.0,1.0,43 Sweyn St,3104.0,3,1265000.0,3/12/2016
,,3.0,3 Highbury St,3104.0,3,2000000.0,4/03/2017
185.0,1960.0,2.0,14 Kawarren St,3104.0,4,1750000.0,4/03/2017
124.0,1950.0,2.0,88 Longview Rd,3104.0,3,1450000.0,4/03/2017
150.0,1955.0,2.0,113 Maud St,3104.0,4,2614000.0,4/03/2017
225.0,1958.0,3.0,6 Stuart Ct,3104.0,4,1825000.0,4/03/2017
,,4.0,61 Sutton St,3104.0,4,2550000.0,4/03/2017
,,1.0,38 Nevada St,3104.0,4,1570000.0,4/06/2016
520.0,2013.0,2.0,325 Belmore Rd,3104.0,5,3250000.0,6/08/2016
,,3.0,45 Cityview Rd,3104.0,4,1750000.0,6/08/2016
144.0,2003.0,1.0,15 Ellendale St,3104.0,3,1150000.0,6/08/2016
,1953.0,2.0,85 Tannock St,3104.0,3,1575000.0,6/08/2016
,,2.0,6 Abassia St,3104.0,6,1505000.0,7/05/2016
330.0,1965.0,2.0,30 Clifton St,3104.0,4,1572000.0,7/05/2016
,,2.0,10 Seattle St,3104.0,4,1500000.0,7/05/2016
,,1.0,3/54 Severn St,3104.0,4,1400000.0,7/05/2016
365.0,2013.0,2.0,108 Bulleen Rd,3104.0,5,1750000.0,7/11/2016
254.0,1990.0,2.0,5 Carrington St,3104.0,4,1850000.0,7/11/2016
,,2.0,40 Winfield Rd,3104.0,3,1480000.0,7/11/2016
,,2.0,7 Clifton St,3104.0,4,1400000.0,8/10/2016
275.0,1970.0,2.0,3 Clive Ct,3104.0,4,2130000.0,8/10/2016
,,2.0,2/34 Doncaster Rd,3104.0,3,1050000.0,8/10/2016
154.0,1967.0,2.0,7 Page St,3104.0,5,3690000.0,8/10/2016
275.0,1993.0,2.0,8 Cash St,3104.0,4,1740000.0,10/09/2016
355.0,2006.0,2.0,7 Grieve St,3104.0,4,2575000.0,10/09/2016
247.0,1970.0,1.0,39 Kawarren St,3104.0,4,1388800.0,10/09/2016
,1939.0,2.0,185 Doncaster Rd,3104.0,4,1702000.0,10/12/2016
165.0,1960.0,4.0,41 Helston St,3104.0,4,1800000.0,10/12/2016
247.0,1992.0,2.0,15 Moody St,3104.0,4,2910000.0,10/12/2016
,,1.0,53 Sweyn St,3104.0,2,1400000.0,10/12/2016
,,2.0,2/11 Winfield Rd,3104.0,2,860000.0,10/12/2016
,,2.0,13 Lucifer St,3104.0,4,1670000.0,11/03/2017
,1950.0,1.0,141 Greythorn Rd,3104.0,5,1500000.0,12/06/2016
355.0,1955.0,2.0,23a The Boulevard,3104.0,5,2200000.0,12/06/2016
,,2.0,62 Clifton St,3104.0,4,1350000.0,12/11/2016
,,1.0,5 Lemon Rd,3104.0,5,2070000.0,12/11/2016
,,2.0,21 Maud St,3104.0,3,1300000.0,12/11/2016
168.0,1960.0,3.0,1 Bolinda Rd,3104.0,3,1700000.0,13/08/2016
,1948.0,2.0,35 Corhampton Rd,3104.0,3,1750000.0,13/08/2016
,,1.0,151 Bulleen Rd,3104.0,3,980000.0,14/05/2016
188.0,2012.0,1.0,56a Clifton St,3104.0,3,1230000.0,14/05/2016
529.0,2008.0,3.0,2 Tudor Ct,3104.0,7,2600000.0,14/05/2016
232.0,1970.0,2.0,28 Walnut Rd,3104.0,4,1950000.0,14/05/2016
170.0,1955.0,2.0,14 Dumblane St,3104.0,5,1750000.0,15/10/2016
244.0,1950.0,2.0,64 Greythorn Rd,3104.0,5,2000000.0,15/10/2016
116.0,1950.0,4.0,42 Maud St,3104.0,3,1480000.0,15/10/2016
50.0,,2.0,11 Stephens St,3104.0,4,3000000.0,15/10/2016
90.0,1930.0,1.0,54 Sutton St,3104.0,3,1818000.0,15/10/2016
,,2.0,3 Alpha St,3104.0,4,2170000.0,16/04/2016
196.0,1960.0,2.0,48 Hosken St,3104.0,4,2525000.0,16/04/2016
420.0,2003.0,1.0,17 Stephens St,3104.0,4,3360000.0,16/04/2016
,1960.0,1.0,20 Ajax St,3104.0,4,1620000.0,16/07/2016
720.0,1950.0,2.0,15 Illawarra Rd,3104.0,3,1903000.0,16/07/2016
,,2.0,45 Woodville St,3104.0,4,1712000.0,17/09/2016
170.0,1950.0,2.0,12 Clifton St,3104.0,4,1720000.0,18/03/2017
,,4.0,6 Leicester St,3104.0,4,1670000.0,18/03/2017
,,2.0,23 Maud St,3104.0,2,1350000.0,18/03/2017
201.0,1974.0,2.0,9 Seattle St,3104.0,4,1675000.0,18/03/2017
200.0,2014.0,1.0,16 Sylvan St,3104.0,4,1680000.0,18/03/2017
,,1.0,49 Aylmer St,3104.0,3,1800000.0,18/06/2016
,,4.0,14 Hedderwick St,3104.0,4,1550000.0,18/06/2016
518.0,2013.0,4.0,9 Stephens St,3104.0,5,4000000.0,18/06/2016
,,2.0,31 Tuxen St,3104.0,3,2900000.0,18/06/2016
250.0,1950.0,2.0,5 Grieve St,3104.0,4,2205000.0,19/11/2016
,,2.0,2/22 Severn St,3104.0,3,1137000.0,19/11/2016
175.0,1940.0,3.0,28 Severn St,3104.0,3,2100000.0,19/11/2016
,,4.0,3 Capella St,3104.0,2,1389000.0,22/05/2016
85.0,1975.0,1.0,3/1 Corhampton Rd,3104.0,2,685000.0,22/05/2016
5.0,,6.0,1 Morris St,3104.0,6,1900000.0,22/05/2016
177.0,2009.0,2.0,85a Woodville St,3104.0,3,1335000.0,22/05/2016
,,2.0,13 Bernard St,3104.0,3,1600000.0,22/08/2016
,,2.0,4a Corhampton Rd,3104.0,3,1830000.0,22/08/2016
165.0,1960.0,4.0,41 Helston St,3104.0,4,1900000.0,22/08/2016
,,2.0,11 Highview Rd,3104.0,5,1500000.0,23/04/2016
,1970.0,1.0,3/52 Maud St,3104.0,2,735000.0,23/04/2016
112.0,1995.0,1.0,3/48 Alpha St,3104.0,2,1040000.0,24/09/2016
,,2.0,66 Almond St,3104.0,3,1520000.0,25/02/2017
153.0,1950.0,2.0,19 Hedderwick St,3104.0,4,1250000.0,25/02/2017
,1974.0,2.0,34 Kawarren St,3104.0,6,1900000.0,25/02/2017
200.0,1961.0,2.0,430 Balwyn Rd,3104.0,5,1875000.0,27/06/2016
198.0,1960.0,2.0,43 Helston St,3104.0,4,1530000.0,27/06/2016
175.0,1960.0,5.0,16 Nevada St,3104.0,4,1700000.0,27/06/2016
,2010.0,2.0,3/191 Balwyn Rd,3104.0,3,1238000.0,27/11/2016
,1960.0,0.0,233 Balwyn Rd,3104.0,3,1320000.0,27/11/2016
,1950.0,1.0,5/133 Maud St,3104.0,2,560000.0,27/11/2016
151.0,1960.0,2.0,11 Milfay Ct,3104.0,3,1651000.0,27/11/2016
355.0,1955.0,2.0,23A The Boulevard,3104.0,5,1920000.0,27/11/2016
199.0,1980.0,3.0,123 Winfield Rd,3104.0,5,1560000.0,27/11/2016
,,0.0,30 Abbott St,3104.0,5,1550000.0,28/05/2016
144.0,2003.0,1.0,15 Ellendale St,3104.0,3,1038000.0,28/05/2016
193.0,1950.0,2.0,15 Maughan Pde,3104.0,5,1660000.0,28/05/2016
,1997.0,2.0,61 Ray Dr,3104.0,3,1260000.0,28/05/2016
,,2.0,9 Gildan St,3104.0,3,2000000.0,28/08/2016
,,3.0,10 Hood St,3104.0,4,2155000.0,28/08/2016
,,2.0,3/8 Severn St,3104.0,3,1225000.0,28/08/2016
,1960.0,2.0,40 Stephens St,3104.0,4,2150000.0,28/08/2016
147.0,1955.0,1.0,24 Willis St,3104.0,3,1770000.0,28/08/2016
102.0,1968.0,1.0,2/3 Hatfield St,3104.0,2,691500.0,30/07/2016
,1957.0,2.0,1 Tovey St,3104.0,5,1836000.0,30/07/2016
,1974.0,2.0,5/205 Centre Rd,3204.0,2,636000.0,3/09/2016
,,2.0,22 Hobart St,3204.0,2,1275000.0,3/09/2016
121.0,1950.0,2.0,1/236 Patterson Rd,3204.0,3,875000.0,3/09/2016
,1997.0,2.0,2/531 South Rd,3204.0,3,895000.0,3/09/2016
,,4.0,32 Leckie St,3204.0,2,1550000.0,3/12/2016
,,4.0,7 Marquis Rd,3204.0,4,1420000.0,3/12/2016
143.0,1960.0,2.0,11 Rogers Rd,3204.0,3,1425000.0,3/12/2016
250.0,1970.0,1.0,3/2 Scotts St,3204.0,2,851000.0,3/12/2016
181.0,2000.0,2.0,11A Mortimore St,3204.0,3,1222500.0,4/02/2016
,,2.0,127 Tucker Rd,3204.0,4,1260000.0,4/03/2017
,,2.0,37 Godfrey St,3204.0,4,2700000.0,4/06/2016
,1925.0,1.0,174 Jasper Rd,3204.0,3,900000.0,4/06/2016
,,2.0,15 Miles St,3204.0,3,1100000.0,4/06/2016
,1950.0,4.0,143 Patterson Rd,3204.0,7,1005000.0,4/06/2016
127.0,1945.0,1.0,13 Somers St,3204.0,3,1317500.0,4/06/2016
69.0,1965.0,1.0,8/11 Brentwood St,3204.0,2,360000.0,6/08/2016
212.0,2012.0,2.0,12b Coates St,3204.0,4,1435000.0,6/08/2016
164.0,1940.0,2.0,156 Patterson Rd,3204.0,3,1110000.0,6/08/2016
250.0,1928.0,2.0,8 Rose St,3204.0,4,2435000.0,6/08/2016
222.0,1940.0,1.0,23 Yawla St,3204.0,3,1500000.0,7/05/2016
